clientid,region,branch,client_gender,income,vehicle_production_year,vehicle_initial_assessment_value,age,had_car_loan,had_other_loans,loan_type,loan_initial_term,loan_initial_amount,loan_to_value_ratio,annual_percentage_rate,monthly_interest_rate,client_type,ratio
6293,region 2,branch 2,male,1200,2000,7200,53.0,0,0,leaseback,90,4800,0.666666666666667,36.2610015203604,3.374,early,0.1
6294,region 9,branch 4,male,4800,2013,14880,34.0,0,0,leaseback,45,9600,0.645161290322581,37.5120387879638,3.374,early,0.1
6295,region 8,branch 5,male,1920,2006,13920,29.0,0,0,leaseback,90,11136,0.8,34.5852011962335,3.374,early,0.1
6296,region 6,branch 2,male,0,2004,7200,41.0,1,0,leasing,90,6480,0.9,28.897027250572,2.5305,early,0.1
6297,region 3,branch 5,male,1920,1995,6720,42.0,1,0,leaseback,90,4800,0.714285714285714,29.1416659609443,2.5305,early,0.1
6298,region 7,branch 7,female,960,2008,6240,50.0,0,0,leaseback,90,4992,0.8,36.7125611781832,3.374,early,0.1
6299,region 9,branch 4,male,960,1997,7680,54.0,0,0,leaseback,90,3840,0.5,35.4728516135655,3.374,early,0.1
6300,region 5,branch 6,male,1200,1999,5280,59.0,0,0,leaseback,90,4080,0.772727272727273,36.1317608937433,3.374,early,0.1
6301,region 5,branch 5,male,1200,2001,5280,32.0,0,0,leasing,90,2400,0.454545454545455,36.3820263385116,3.374,early,0.1
6302,region 6,branch 5,male,2256,2011,14880,34.0,0,0,leaseback,90,11904,0.8,34.8672712848708,3.374,early,0.1
6303,region 5,branch 5,male,1920,2005,20160,41.0,1,0,leaseback,90,15840,0.785714285714286,28.7993513070445,2.5305,early,0.1
6304,region 6,branch 6,male,672,2000,10320,67.0,0,0,leaseback,90,8160,0.790697674418605,35.7632580389544,3.374,early,0.1
6305,region 6,branch 2,male,0,2001,10080,27.0,0,0,leasing,90,7680,0.761904761904762,35.3266616059117,3.374,early,0.1
6306,region 5,branch 5,female,1200,2010,12480,37.0,0,0,leaseback,90,9984,0.8,35.6028442739686,3.374,early,0.1
6307,region 5,branch 6,male,2400,2007,11520,30.0,0,0,leasing,90,9120,0.791666666666667,36.1287076217149,3.374,early,0.1
6308,region 6,branch 5,female,1200,2006,8160,58.0,0,0,leaseback,90,6480,0.794117647058823,36.3808053122626,3.374,early,0.1
6309,region 5,branch 6,male,1440,2006,13440,42.0,0,0,leaseback,90,7200,0.535714285714286,35.4777466250095,3.374,early,0.1
6310,region 6,branch 5,male,0,2006,15360,30.0,0,0,leaseback,90,12000,0.78125,35.5933271512401,3.374,early,0.1
6311,region 5,branch 5,male,3120,2000,15840,32.0,1,0,leasing,90,12000,0.757575757575758,28.0087743262916,2.5305,early,0.1
6312,region 8,branch 6,male,0,1999,8640,46.0,0,0,leaseback,90,6720,0.777777777777778,35.2642375027427,3.374,early,0.1
6313,region 6,branch 5,male,965,2009,11520,37.0,0,0,leaseback,90,7200,0.625,35.5511540091186,3.374,early,0.1
6314,region 5,branch 5,male,960,2005,14880,28.0,0,0,leaseback,90,2400,0.161290322580645,36.6102511824873,3.374,early,0.1
6315,region 6,branch 5,female,720,2005,6960,43.0,0,0,leaseback,90,5280,0.758620689655172,36.2500291211067,3.374,early,0.1
6316,region 6,branch 5,male,0,2012,14880,37.0,0,0,leaseback,90,11904,0.8,36.113921658326,3.374,early,0.1
6317,region 6,branch 5,female,1440,2005,18240,48.0,1,0,leaseback,90,12000,0.657894736842105,35.4464873581755,3.374,early,0.1
6318,region 6,branch 6,male,1920,2004,14400,37.0,0,0,leaseback,90,4800,0.333333333333333,34.8639830784066,3.374,early,0.1
6319,region 5,branch 6,female,1440,2003,7920,27.0,0,0,leasing,90,6240,0.787878787878788,34.9092560538038,3.374,early,0.1
6320,region 6,branch 5,male,960,2004,13440,37.0,0,0,leaseback,90,10080,0.75,36.0477432573373,3.374,early,0.1
6321,region 5,branch 5,male,1680,2003,8640,45.0,0,0,leaseback,90,6240,0.722222222222222,35.0532297401517,3.374,early,0.1
6322,region 6,branch 6,female,749,1998,5520,44.0,0,0,leaseback,90,3456,0.626086956521739,35.3428433396692,3.374,early,0.1
6323,region 5,branch 5,male,960,2012,14880,36.0,0,0,leaseback,90,8640,0.580645161290323,35.8335504394268,3.374,early,0.1
6324,region 6,branch 5,female,720,2011,25440,49.0,0,0,leaseback,90,7200,0.283018867924528,37.1395529244001,3.374,early,0.1
6325,region 1,branch 6,male,797,2001,8640,32.0,0,0,leaseback,90,7200,0.833333333333333,35.1860721108411,3.374,early,0.1
6326,region 6,branch 6,male,0,2009,17280,47.0,0,0,leaseback,90,13920,0.805555555555556,35.9573142215726,3.374,early,0.1
6327,region 6,branch 5,female,2400,1997,7200,27.0,0,0,leasing,90,5760,0.8,35.7182723356378,3.374,early,0.1
6328,region 8,branch 5,female,480,2008,15840,31.0,0,0,leaseback,90,9600,0.606060606060606,36.276063286019,3.374,early,0.1
6329,region 6,branch 3,female,1056,2002,16320,44.0,0,0,leaseback,90,12960,0.794117647058823,36.335929758064,3.374,early,0.1
6330,region 3,branch 3,male,1056,2005,11040,32.0,0,0,leaseback,90,8640,0.782608695652174,36.6627679833213,3.374,early,0.1
6331,region 2,branch 3,male,1200,1995,6960,27.0,0,0,leaseback,90,5280,0.758620689655172,35.0693746166882,3.374,early,0.1
6332,region 6,branch 3,male,1440,2003,12960,25.0,0,0,leasing,90,10800,0.833333333333333,36.2693517597333,3.374,early,0.1
6333,region 6,branch 3,female,768,2003,10080,29.0,0,0,leaseback,90,4320,0.428571428571429,35.7511723719295,3.374,early,0.1
6334,region 2,branch 3,male,0,2000,6240,37.0,0,0,leaseback,90,4560,0.730769230769231,35.5965801959994,3.374,early,0.1
6335,region 6,branch 3,male,4800,2013,25920,31.0,0,0,leaseback,90,21600,0.833333333333333,35.8682221398619,3.374,early,0.1
6336,region 6,branch 3,male,0,1998,8640,25.0,0,0,leaseback,90,6240,0.722222222222222,36.1579113174535,3.374,early,0.1
6337,region 8,branch 3,female,0,2000,11040,63.0,0,0,leasing,90,5952,0.539130434782609,35.2749603226254,3.374,early,0.1
6338,region 4,branch 3,male,912,1998,7200,28.0,0,0,leaseback,90,5760,0.8,35.3509625879804,3.374,early,0.1
6339,region 8,branch 3,male,600,1998,8160,37.0,0,0,leaseback,90,6480,0.794117647058823,34.6914707413076,3.374,early,0.1
6340,region 8,branch 3,male,624,2002,10560,38.0,0,0,leasing,90,7680,0.727272727272727,35.1812401841363,3.374,early,0.1
6341,region 6,branch 3,male,1200,2009,20160,29.0,0,0,leasing,90,12000,0.595238095238095,35.0828028770083,3.374,early,0.1
6342,region 6,branch 3,male,1440,1999,14400,33.0,0,0,leaseback,90,7200,0.5,36.5236945210267,3.374,early,0.1
6343,region 2,branch 3,male,667,2006,12000,52.0,0,0,leaseback,90,5760,0.48,35.7182723356378,3.374,early,0.1
6344,region 8,branch 3,male,624,2001,10080,23.0,0,0,leaseback,90,6240,0.619047619047619,36.6889669038423,3.374,early,0.1
6345,region 6,branch 3,male,1200,2001,11520,35.0,0,0,leasing,90,6720,0.583333333333333,35.8524246444078,3.374,early,0.1
6346,region 2,branch 3,male,960,2003,17760,52.0,0,0,leaseback,90,11520,0.648648648648649,35.8170494162217,3.374,early,0.1
6347,region 6,branch 3,male,1680,2004,26400,49.0,0,0,leaseback,90,19200,0.727272727272727,35.5756669070166,3.374,early,0.1
6348,region 6,branch 3,male,1680,1999,9120,63.0,0,0,leaseback,90,6240,0.684210526315789,36.3842650595963,3.374,early,0.1
6349,region 6,branch 5,male,0,2004,5760,27.0,0,0,leaseback,15,1680,0.291666666666667,44.6946185467753,3.374,early,0.1
6350,Unknown,branch 6,male,960,2007,11520,26.0,0,1,leaseback,90,6720,0.583333333333333,32.6883757316194,2.6710832771,early,0.1
6351,Unknown,branch 4,male,0,2005,7200,66.0,0,0,leaseback,90,5760,0.8,35.644415649594,3.374,early,0.1
6352,Unknown,branch 5,male,0,2007,14880,39.0,0,0,leaseback,90,5760,0.387096774193548,36.8504820805293,3.374,early,0.1
6353,Unknown,branch 3,male,0,2001,12000,38.0,0,0,leaseback,90,9600,0.8,36.5795672495453,3.374,early,0.1
6354,Unknown,branch 3,male,0,1993,4320,40.0,0,0,leaseback,90,3600,0.833333333333333,35.1184177557457,3.374,early,0.1
6355,Unknown,branch 3,male,0,2003,8160,30.0,0,0,leaseback,90,6720,0.823529411764706,36.7589091887896,3.374,early,0.1
6356,Unknown,branch 5,male,1056,2008,11520,49.0,1,0,leaseback,90,9216,0.8,32.3493639601642,2.6710832771,early,0.1
6357,Unknown,branch 5,female,0,2012,20640,61.0,0,0,leaseback,90,12000,0.581395348837209,35.3733618001642,3.374,early,0.1
6358,Unknown,branch 2,male,1440,2001,5280,45.0,0,0,leaseback,90,3840,0.727272727272727,37.0567433757688,3.374,early,0.1
6359,Unknown,branch 6,male,0,2006,13920,50.0,0,0,leasing,60,9600,0.689655172413793,36.6646920660575,3.374,early,0.1
6360,Unknown,branch 5,male,0,1995,6720,34.0,0,0,leaseback,90,5280,0.785714285714286,36.1747361455252,3.374,early,0.1
6361,Unknown,branch 5,male,0,2002,7200,41.0,0,0,leaseback,90,5760,0.8,36.0905579075691,3.374,early,0.1
6362,Unknown,branch 3,male,960,1995,9120,38.0,0,0,leasing,90,6720,0.736842105263158,36.6057599360581,3.374,early,0.1
6363,region 8,branch 6,male,960,1997,8160,25.0,0,0,leaseback,108,4800,0.588235294117647,35.7732372242733,3.374,early,0.0972222222222222
6364,region 6,branch 5,male,1920,2004,26400,27.0,0,0,leaseback,108,19200,0.727272727272727,35.6915600014541,3.374,early,0.0972222222222222
6365,region 10,branch 1,male,816,2006,5760,27.0,0,0,leaseback,108,4608,0.8,36.2597043657925,3.374,early,0.0972222222222222
6366,region 5,branch 6,male,0,2009,28800,30.0,0,0,leaseback,108,7680,0.266666666666667,32.6121609265762,2.6710832771,early,0.0972222222222222
6367,region 7,branch 7,male,960,2006,14400,38.0,0,0,leaseback,108,9600,0.666666666666667,35.0476127383563,3.374,early,0.0972222222222222
6368,region 6,branch 6,male,0,1998,6720,39.0,0,0,leasing,108,4320,0.642857142857143,35.5139989034392,3.374,early,0.0972222222222222
6369,region 3,branch 6,male,1200,2013,20640,27.0,0,0,leaseback,108,12000,0.581395348837209,35.9813403557605,3.374,early,0.0972222222222222
6370,region 6,branch 3,male,768,1999,62400,24.0,0,0,leaseback,108,4080,0.0653846153846154,35.8608328777908,3.374,early,0.0972222222222222
6371,region 8,branch 3,male,1440,2008,24000,25.0,0,0,leaseback,108,19200,0.8,36.3106780059621,3.374,early,0.0972222222222222
6372,region 8,branch 3,male,2880,2007,7200,31.0,0,0,leaseback,108,5760,0.8,35.1493377228394,3.374,early,0.0972222222222222
6373,region 6,branch 3,female,576,2001,9600,48.0,0,0,leaseback,108,7680,0.8,34.9287021983153,3.374,early,0.0972222222222222
6374,region 8,branch 3,male,0,2001,9120,57.0,0,0,leaseback,108,7200,0.789473684210526,36.7793116639508,3.374,early,0.0972222222222222
6375,region 6,branch 3,male,960,1995,7680,40.0,0,0,leaseback,108,4800,0.625,35.2336899611772,3.374,early,0.0972222222222222
6376,Unknown,branch 3,female,0,2004,30240,31.0,0,0,leaseback,108,24000,0.793650793650794,35.6861230280148,3.374,early,0.0972222222222222
6377,Unknown,branch 2,male,0,2011,15840,64.0,0,0,leasing,108,13440,0.848484848484849,34.9004939869632,3.374,early,0.0972222222222222
6378,region 8,branch 5,male,960,2001,10080,25.0,1,1,leasing,126,8064,0.8,29.4056528704944,2.5305,early,0.0952380952380952
6379,region 2,branch 6,male,0,2005,24960,35.0,0,0,leasing,126,14400,0.576923076923077,36.2803268057576,3.374,early,0.0952380952380952
6380,region 6,branch 2,female,720,2003,11040,60.0,0,0,leasing,126,8160,0.739130434782609,35.2767536997848,3.374,early,0.0952380952380952
6381,region 5,branch 5,male,0,2003,6566,44.0,0,0,leaseback,126,4560,0.694444444444444,32.5930185849828,2.6710832771,early,0.0952380952380952
6382,region 5,branch 6,male,2640,2008,13440,29.0,0,0,leaseback,126,2400,0.178571428571429,35.5466131145341,3.374,early,0.0952380952380952
6383,region 5,branch 5,male,0,2004,14400,38.0,0,0,leasing,126,8160,0.566666666666667,35.721976165495,3.374,early,0.0952380952380952
6384,region 5,branch 5,male,1200,2001,5760,68.0,1,0,leaseback,126,4608,0.8,28.887958781671,2.5305,early,0.0952380952380952
6385,region 5,branch 6,male,576,2005,11520,35.0,1,0,leasing,126,9120,0.791666666666667,29.1668072732122,2.5305,early,0.0952380952380952
6386,Unknown,branch 2,male,0,2004,8640,37.0,0,1,leaseback,126,7200,0.833333333333333,31.7496580778429,2.6710832771,early,0.0952380952380952
6387,region 5,branch 2,female,2640,2004,6240,64.0,0,1,leaseback,33,2880,0.461538461538462,37.1044785022513,2.6710832771,early,0.0909090909090909
6388,region 5,branch 6,male,701,2008,25920,27.0,1,1,leaseback,54,14400,0.555555555555556,38.3070490970225,2.6710832771,early,0.0833333333333333
6389,region 5,branch 5,male,0,2012,19440,33.0,1,1,leaseback,36,5760,0.296296296296296,33.3658185181097,2.6710832771,early,0.0833333333333333
6390,region 8,branch 5,male,1680,2007,18360,26.0,0,1,leaseback,36,9600,0.522875816993464,39.7851994969295,2.6710832771,early,0.0833333333333333
6391,region 3,branch 5,male,1440,2017,18144,31.0,1,1,leaseback,36,1920,0.105820105820106,41.1691660973551,2.6710832771,early,0.0833333333333333
6392,region 7,branch 7,male,1200,2006,6912,36.0,1,1,leaseback,54,6144,0.888888888888889,37.7422812815015,2.6710832771,early,0.0833333333333333
6393,region 7,branch 7,male,0,2002,6912,52.0,1,1,leaseback,126,4800,0.694444444444444,31.9758436925062,2.6710832771,early,0.0833333333333333
6394,region 5,branch 5,male,1200,1999,3696,22.0,0,1,leaseback,54,2400,0.649350649350649,30.1329422231968,2.6710832771,early,0.0833333333333333
6395,region 6,branch 5,male,1819,2002,3024,25.0,1,1,leaseback,90,2640,0.873015873015873,32.4959463430338,2.6710832771,early,0.0833333333333333
6396,region 5,branch 5,male,4800,2003,9216,43.0,1,1,leaseback,54,5760,0.625,33.5861573663503,2.6710832771,early,0.0833333333333333
6397,region 6,branch 5,male,2304,2009,8640,30.0,1,1,leaseback,36,1680,0.194444444444444,28.5772479706177,2.6710832771,early,0.0833333333333333
6398,region 6,branch 5,male,0,1998,7200,35.0,0,1,leaseback,90,1680,0.233333333333333,33.5206666420451,2.6710832771,early,0.0833333333333333
6399,region 5,branch 5,female,1680,2005,7200,34.0,1,1,leaseback,90,6480,0.9,29.705723419115,2.6710832771,early,0.0833333333333333
6400,region 9,branch 4,male,0,1998,6240,35.0,0,1,leaseback,36,4800,0.769230769230769,34.9440336918637,2.6710832771,early,0.0833333333333333
6401,region 2,branch 5,male,720,2015,11520,25.0,0,1,leaseback,36,2400,0.208333333333333,35.7944880730569,2.6710832771,early,0.0833333333333333
6402,region 5,branch 2,male,1440,2006,7200,37.0,1,1,leaseback,54,4320,0.6,32.9204305818755,2.6710832771,early,0.0833333333333333
6403,region 5,branch 6,male,960,2000,7200,46.0,1,1,leaseback,72,5760,0.8,30.518479625019,2.6710832771,early,0.0833333333333333
6404,region 10,branch 1,male,960,2007,4320,49.0,0,1,leaseback,90,3840,0.888888888888889,33.0714842809146,2.6710832771,early,0.0833333333333333
6405,region 9,branch 4,male,720,2011,16320,51.0,0,1,leaseback,72,9600,0.588235294117647,31.9669593630047,2.6710832771,early,0.0833333333333333
6406,region 10,branch 1,male,4800,1995,4320,37.0,1,1,leaseback,54,3840,0.888888888888889,30.267504695783,2.6710832771,early,0.0833333333333333
6407,region 5,branch 6,male,878,2006,7200,36.0,1,1,leaseback,54,5280,0.733333333333333,29.4176309565934,2.6710832771,early,0.0833333333333333
6408,region 5,branch 2,female,0,2007,6720,52.0,0,1,leaseback,54,5280,0.785714285714286,34.7824651194043,2.6710832771,early,0.0833333333333333
6409,region 5,branch 5,male,0,2004,10560,28.0,0,1,leasing,36,8448,0.8,34.1117097964807,2.6710832771,early,0.0833333333333333
6410,region 8,branch 6,male,0,2005,20640,29.0,1,1,leaseback,90,15360,0.744186046511628,32.898663571246,2.6710832771,early,0.0833333333333333
6411,region 5,branch 5,male,1920,2015,30240,36.0,1,0,leaseback,36,8640,0.285714285714286,35.8462693434742,2.6710832771,early,0.0833333333333333
6412,region 6,branch 5,male,1440,1999,2880,42.0,0,1,leaseback,90,2400,0.833333333333333,32.7714525114108,2.6710832771,early,0.0833333333333333
6413,region 3,branch 6,male,1440,2000,8640,31.0,0,1,leaseback,54,2400,0.277777777777778,34.2268452747854,2.6710832771,early,0.0833333333333333
6414,region 10,branch 1,male,1248,2011,14880,27.0,0,1,leaseback,180,11520,0.774193548387097,31.5966808166704,2.6710832771,early,0.0833333333333333
6415,region 6,branch 6,male,1200,2011,18240,25.0,0,1,leaseback,54,2400,0.131578947368421,32.9723450665353,2.6710832771,early,0.0833333333333333
6416,region 7,branch 7,male,0,1996,3840,28.0,0,1,leaseback,90,1920,0.5,32.3203026452673,2.6710832771,early,0.0833333333333333
6417,region 5,branch 5,male,1440,2007,21600,25.0,0,1,leaseback,72,5760,0.266666666666667,33.2365908798281,2.6710832771,early,0.0833333333333333
6418,region 9,branch 4,male,1440,2000,7200,37.0,0,1,leaseback,90,4800,0.666666666666667,32.3403423850113,2.6710832771,early,0.0833333333333333
6419,region 5,branch 5,male,1440,2009,16800,28.0,1,0,leaseback,54,13440,0.8,34.6910126006271,2.6710832771,early,0.0833333333333333
6420,region 5,branch 5,male,1056,2006,7200,31.0,0,1,leaseback,36,3600,0.5,33.4314225581761,2.6710832771,early,0.0833333333333333
6421,region 5,branch 2,male,1440,2008,15840,42.0,1,1,leaseback,72,10560,0.666666666666667,28.9744566767202,2.6710832771,early,0.0833333333333333
6422,region 5,branch 5,male,960,1998,5280,24.0,1,1,leaseback,36,4080,0.772727272727273,34.7356705635187,2.6710832771,early,0.0833333333333333
6423,region 3,branch 5,male,960,1997,2880,29.0,0,1,leaseback,36,2592,0.9,36.2688873887576,2.6710832771,early,0.0833333333333333
6424,region 6,branch 6,male,1200,2004,7200,25.0,0,0,leasing,36,6480,0.9,35.5100136294967,2.6710832771,early,0.0833333333333333
6425,region 9,branch 4,male,0,1999,6240,31.0,0,1,leaseback,36,4800,0.769230769230769,36.843401425393,2.6710832771,early,0.0833333333333333
6426,region 7,branch 7,male,960,2008,14400,26.0,0,1,leaseback,54,9600,0.666666666666667,36.6197279784813,3.374,early,0.0833333333333333
6427,region 6,branch 2,female,0,2005,8640,38.0,0,0,leaseback,54,2880,0.333333333333333,37.5456553949549,3.374,early,0.0833333333333333
6428,region 5,branch 5,male,1440,2005,8160,36.0,1,1,leaseback,54,6528,0.8,36.5555261828174,3.374,early,0.0833333333333333
6429,region 9,branch 4,male,720,2000,8640,26.0,0,1,leaseback,36,1680,0.194444444444444,38.4759326979775,3.374,early,0.0833333333333333
6430,region 5,branch 5,male,1680,2004,5280,30.0,1,1,leaseback,126,3360,0.636363636363636,29.5241427620972,2.5305,early,0.0833333333333333
6431,region 6,branch 2,male,1440,2008,4320,36.0,0,1,leaseback,90,2400,0.555555555555556,35.4142476466716,3.374,early,0.0833333333333333
6432,region 8,branch 6,male,864,2012,5280,36.0,0,0,leaseback,54,3600,0.681818181818182,37.1739083579063,3.374,early,0.0833333333333333
6433,region 10,branch 1,male,1166,2007,6720,33.0,1,1,leaseback,36,2400,0.357142857142857,29.2241056274967,2.5305,early,0.0833333333333333
6434,region 6,branch 5,male,1200,2006,10080,25.0,0,1,leaseback,54,6240,0.619047619047619,37.0794392246194,3.374,early,0.0833333333333333
6435,region 7,branch 7,male,1522,2002,7200,33.0,0,1,leaseback,126,4560,0.633333333333333,36.688408162489,3.374,early,0.0833333333333333
6436,region 6,branch 2,male,1440,1999,6720,25.0,0,1,leaseback,126,3840,0.571428571428571,34.6588158981719,3.374,early,0.0833333333333333
6437,region 6,branch 5,male,960,1997,7200,45.0,0,1,leaseback,72,6480,0.9,35.3665828434635,3.374,early,0.0833333333333333
6438,region 8,branch 6,male,0,2005,20640,29.0,1,1,leasing,72,13440,0.651162790697674,28.3035722637078,2.5305,early,0.0833333333333333
6439,region 9,branch 3,male,864,1998,4800,41.0,0,0,leaseback,72,2400,0.5,36.4615084760978,3.374,early,0.0833333333333333
6440,region 10,branch 1,male,1680,2000,7200,34.0,0,1,leaseback,54,4320,0.6,36.824298159952,3.374,early,0.0833333333333333
6441,region 3,branch 6,male,720,2011,4800,31.0,0,0,leaseback,72,1680,0.35,37.7169006008068,3.374,early,0.0833333333333333
6442,region 10,branch 1,female,1920,2005,8640,31.0,0,1,leaseback,54,6912,0.8,35.8354147185264,3.374,early,0.0833333333333333
6443,region 6,branch 2,male,1200,2005,9600,29.0,0,1,leaseback,54,7200,0.75,36.3390064287416,3.374,early,0.0833333333333333
6444,region 5,branch 2,male,0,2004,11520,37.0,0,1,leaseback,72,4800,0.416666666666667,36.1546899200782,3.374,early,0.0833333333333333
